timestamp,value
1530137700,152401.703125
1530138135,154017.8125
1530138150,151387.28125
1530138165,149441.390625
1530138195,161604.0
1530138210,161604.0
1530138300,152401.703125
1530138600,152401.703125
1530140670,151700.78125
1530140685,151700.78125
1530140700,157114.53125
1530140715,161582.59375
1530140730,161351.375
1530140745,160063.21875
1530141300,157114.53125
1530142200,162826.703125
1530143100,169072.015625
1530143415,153232.46875
1530143430,169754.90625
1530143445,173767.5
1530143475,168128.96875
1530143490,168128.96875
1530143700,169072.015625
1530145800,165971.171875
1530146100,165971.171875
1530146250,172195.625
1530146265,172195.625
1530146295,153339.3125
1530146310,163244.28125
1530146325,178101.71875
1530146700,165971.171875
1530149400,663042.6875
1530150015,440591.0
1530150030,440591.0
1530150075,478710.0
1530150090,478710.0
1530150300,663042.6875
1530150735,1069827.0
1530150750,1069827.0
1530150900,1069827.0
1530151215,200605.0
1530151230,291684.0
1530151245,473842.0
1530151500,291684.0
1530152100,290022.28125
1530152415,344558.34375
1530152430,288776.0
1530152445,121429.0
1530152700,288776.0
1530153000,296791.3125
1530153150,256040.0
1530153165,256040.0
1530153300,256040.0
1530153615,340858.5
1530153630,340858.5
1530153900,312585.65625
1530154815,163081.671875
1530154830,288301.65625
1530154845,413521.65625
1530155100,288301.65625
1530155700,269972.8125
1530156015,242479.5
1530156030,242479.5
1530156300,242479.5
1530156600,253703.5
1530157215,214258.75
1530157230,210508.40625
1530157245,195507.0
1530157500,226588.0
1530158070,306986.0
1530158085,306986.0
1530158100,306986.0
1530158415,315169.65625
1530158430,315169.65625
1530158700,315169.65625
1530159300,322973.375
1530159615,102799.0
1530159630,346384.5
1530159645,589970.0
1530159900,346384.5
1530160200,360663.0625
1530160815,148403.0
1530160830,235944.0
1530160845,411026.0
1530161100,410916.0
1530161175,709987.0
1530161190,709987.0
1530161310,536369.0
1530161325,536369.0
1530161700,511308.0
1530161775,511308.0
1530161790,511308.0
1530162015,435413.0
1530162030,324120.0
1530162045,268473.5
1530162150,237617.0
1530162165,237617.0
1530162300,302494.25
1530162900,201206.75
1530163215,107018.5
1530163230,99919.25
1530163245,92820.0
1530163500,99919.25
1530163800,193544.6875
1530164415,202469.25
1530164430,181285.40625
1530164445,96550.0
1530164700,181285.40625
1530165615,217842.328125
1530165630,159178.0
1530165645,115179.75
1530165900,159178.0
1530166455,464861.0
1530166470,464861.0
1530166500,317321.875
1530166815,216070.0
1530166830,216070.0
1530166875,284918.0
1530166890,284918.0
1530166935,972921.0
1530166950,972921.0
1530167070,261169.0
