time,anomaly,call_count_in,call_count_in_ratio,call_count_out,call_count_out_ratio,datetime,degree,degree_in,degree_out,graph_gain_variance,graph_loss_variance,graph_variance,response_time_avg,response_time_avg_ratio,status_code.2XX,status_code.4XX,status_code.5XX
1530146325,1.0,132.0,0.036585365853658534,90.0,0.03548895899053628,2018-06-28 00:38:45,3.0,2.0,1.0,0.0,0.0,0.0,178101.71875,0.10010061602594834,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530146700,1.0,485.0,0.13442350332594236,334.0,0.13170347003154576,2018-06-28 00:45:00,3.0,2.0,1.0,0.0,0.0,0.0,165971.171875,0.09328274125505065,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530149400,1.0,5.0,0.001385809312638581,2.0,0.0007886435331230284,2018-06-28 01:30:00,3.0,2.0,1.0,0.0,0.0,0.0,663042.6875,0.37265772579890033,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530150015,1.0,3.0,0.0008314855875831486,2.0,0.0007886435331230284,2018-06-28 01:40:15,3.0,2.0,1.0,0.0,0.0,0.0,440591.0,0.24763057215296305,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530150030,1.0,3.0,0.0008314855875831486,2.0,0.0007886435331230284,2018-06-28 01:40:30,3.0,2.0,1.0,0.0,0.0,0.0,440591.0,0.24763057215296305,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530150075,1.0,1.0,0.0002771618625277162,2.0,0.0007886435331230284,2018-06-28 01:41:15,3.0,2.0,1.0,0.0,0.0,0.0,478710.0,0.26905504469075614,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530150090,1.0,1.0,0.0002771618625277162,2.0,0.0007886435331230284,2018-06-28 01:41:30,3.0,2.0,1.0,0.0,0.0,0.0,478710.0,0.26905504469075614,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530150300,1.0,5.0,0.001385809312638581,2.0,0.0007886435331230284,2018-06-28 01:45:00,3.0,2.0,1.0,0.0,0.0,0.0,663042.6875,0.37265772579890033,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530150735,-1.0,1.0,0.0002771618625277162,2.5,0.0009858044164037854,2018-06-28 01:52:15,3.0,2.0,1.0,0.0,0.0,0.0,1069827.0,0.6012875254253673,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530150750,-1.0,1.0,0.0002771618625277162,3.0,0.0011829652996845426,2018-06-28 01:52:30,3.0,2.0,1.0,0.0,0.0,0.0,1069827.0,0.6012875254253673,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530150900,-1.0,1.0,0.0002771618625277162,3.5,0.0013801261829652998,2018-06-28 01:55:00,3.0,2.0,1.0,0.0,0.0,0.0,1069827.0,0.6012875254253673,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530151215,1.0,6.0,0.0016629711751662971,4.0,0.0015772870662460567,2018-06-28 02:00:15,3.0,2.0,1.0,0.0,0.0,0.0,200605.0,0.11274840141252353,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530151230,1.0,9.0,0.0024944567627494456,6.0,0.002365930599369085,2018-06-28 02:00:30,3.0,2.0,1.0,0.0,0.0,0.0,291684.0,0.1639386092949354,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530151245,1.0,3.0,0.0008314855875831486,2.0,0.0007886435331230284,2018-06-28 02:00:45,3.0,2.0,1.0,0.0,0.0,0.0,473842.0,0.2663190250597591,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530151500,1.0,9.0,0.0024944567627494456,6.0,0.002365930599369085,2018-06-28 02:05:00,3.0,2.0,1.0,0.0,0.0,0.0,291684.0,0.1639386092949354,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530152100,1.0,21.0,0.00582039911308204,14.0,0.005520504731861199,2018-06-28 02:15:00,3.0,2.0,1.0,0.0,0.0,0.0,290022.28125,0.16300465384686721,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530152415,1.0,9.0,0.0024944567627494456,6.0,0.002365930599369085,2018-06-28 02:20:15,3.0,2.0,1.0,0.0,0.0,0.0,344558.34375,0.1936562022440082,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530152430,1.0,12.0,0.0033259423503325942,8.0,0.0031545741324921135,2018-06-28 02:20:30,3.0,2.0,1.0,0.0,0.0,0.0,288776.0,0.16230419165176788,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530152445,1.0,3.0,0.0008314855875831486,2.0,0.0007886435331230284,2018-06-28 02:20:45,3.0,2.0,1.0,0.0,0.0,0.0,121429.0,0.06824817743885406,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530152700,1.0,12.0,0.0033259423503325942,8.0,0.0031545741324921135,2018-06-28 02:25:00,3.0,2.0,1.0,0.0,0.0,0.0,288776.0,0.16230419165176788,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530153000,1.0,28.0,0.007760532150776054,18.0,0.007097791798107256,2018-06-28 02:30:00,3.0,2.0,1.0,0.0,0.0,0.0,296791.3125,0.1668091325615,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530153150,1.0,1.0,0.0002771618625277162,14.5,0.005717665615141956,2018-06-28 02:32:30,3.0,2.0,1.0,0.0,0.0,0.0,256040.0,0.14390519028769236,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530153165,1.0,1.0,0.0002771618625277162,11.0,0.004337539432176656,2018-06-28 02:32:45,3.0,2.0,1.0,0.0,0.0,0.0,256040.0,0.14390519028769236,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530153300,1.0,1.0,0.0002771618625277162,7.5,0.0029574132492113563,2018-06-28 02:35:00,3.0,2.0,1.0,0.0,0.0,0.0,256040.0,0.14390519028769236,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530153615,1.0,6.0,0.0016629711751662971,4.0,0.0015772870662460567,2018-06-28 02:40:15,3.0,2.0,1.0,0.0,0.0,0.0,340858.5,0.1915767352901007,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530153630,1.0,6.0,0.0016629711751662971,4.0,0.0015772870662460567,2018-06-28 02:40:30,3.0,2.0,1.0,0.0,0.0,0.0,340858.5,0.1915767352901007,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530153900,1.0,7.0,0.0019401330376940134,4.0,0.0015772870662460567,2018-06-28 02:45:00,3.0,2.0,1.0,0.0,0.0,0.0,312585.65625,0.1756862144346955,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530154815,1.0,9.0,0.0024944567627494456,6.0,0.002365930599369085,2018-06-28 03:00:15,3.0,2.0,1.0,0.0,0.0,0.0,163081.671875,0.09165872138574785,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530154830,1.0,18.0,0.004988913525498891,12.0,0.00473186119873817,2018-06-28 03:00:30,3.0,2.0,1.0,0.0,0.0,0.0,288301.65625,0.16203759062221965,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530154845,1.0,9.0,0.0024944567627494456,6.0,0.002365930599369085,2018-06-28 03:00:45,3.0,2.0,1.0,0.0,0.0,0.0,413521.65625,0.23241646864059504,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530155100,1.0,18.0,0.004988913525498891,12.0,0.00473186119873817,2018-06-28 03:05:00,3.0,2.0,1.0,0.0,0.0,0.0,288301.65625,0.16203759062221965,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530155700,1.0,30.0,0.008314855875831485,22.0,0.008675078864353312,2018-06-28 03:15:00,3.0,2.0,1.0,0.0,0.0,0.0,269972.8125,0.15173601372955783,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530156015,1.0,12.0,0.0033259423503325942,10.0,0.003943217665615142,2018-06-28 03:20:15,3.0,2.0,1.0,0.0,0.0,0.0,242479.5,0.1362836220448543,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530156030,1.0,12.0,0.0033259423503325942,10.0,0.003943217665615142,2018-06-28 03:20:30,3.0,2.0,1.0,0.0,0.0,0.0,242479.5,0.1362836220448543,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530156300,1.0,12.0,0.0033259423503325942,10.0,0.003943217665615142,2018-06-28 03:25:00,3.0,2.0,1.0,0.0,0.0,0.0,242479.5,0.1362836220448543,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530156600,1.0,46.0,0.012749445676274944,32.0,0.012618296529968454,2018-06-28 03:30:00,3.0,2.0,1.0,0.0,0.0,0.0,253703.5,0.14259197955067004,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530157215,1.0,12.0,0.0033259423503325942,8.0,0.0031545741324921135,2018-06-28 03:40:15,3.0,2.0,1.0,0.0,0.0,0.0,214258.75,0.12042238005605806,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530157230,1.0,15.0,0.0041574279379157425,10.0,0.003943217665615142,2018-06-28 03:40:30,3.0,2.0,1.0,0.0,0.0,0.0,210508.40625,0.11831452998970901,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530157245,1.0,3.0,0.0008314855875831486,2.0,0.0007886435331230284,2018-06-28 03:40:45,3.0,2.0,1.0,0.0,0.0,0.0,195507.0,0.10988311216050566,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530157500,1.0,16.0,0.004434589800443459,10.0,0.003943217665615142,2018-06-28 03:45:00,3.0,2.0,1.0,0.0,0.0,0.0,226588.0,0.12735193429506184,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530158070,1.0,1.0,0.0002771618625277162,10.5,0.004140378548895899,2018-06-28 03:54:30,3.0,2.0,1.0,0.0,0.0,0.0,306986.0,0.1725389733856332,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530158085,1.0,1.0,0.0002771618625277162,11.0,0.004337539432176656,2018-06-28 03:54:45,3.0,2.0,1.0,0.0,0.0,0.0,306986.0,0.1725389733856332,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530158100,1.0,1.0,0.0002771618625277162,11.5,0.004534700315457414,2018-06-28 03:55:00,3.0,2.0,1.0,0.0,0.0,0.0,306986.0,0.1725389733856332,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530158415,1.0,18.0,0.004988913525498891,12.0,0.00473186119873817,2018-06-28 04:00:15,3.0,2.0,1.0,0.0,0.0,0.0,315169.65625,0.17713853052477282,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530158430,1.0,18.0,0.004988913525498891,12.0,0.00473186119873817,2018-06-28 04:00:30,3.0,2.0,1.0,0.0,0.0,0.0,315169.65625,0.17713853052477282,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530158700,1.0,18.0,0.004988913525498891,12.0,0.00473186119873817,2018-06-28 04:05:00,3.0,2.0,1.0,0.0,0.0,0.0,315169.65625,0.17713853052477282,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530159300,1.0,24.0,0.0066518847006651885,16.0,0.006309148264984227,2018-06-28 04:15:00,3.0,2.0,1.0,0.0,0.0,0.0,322973.375,0.18152454689592729,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530159615,1.0,3.0,0.0008314855875831486,2.0,0.0007886435331230284,2018-06-28 04:20:15,3.0,2.0,1.0,0.0,0.0,0.0,102799.0,0.05777733813616812,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530159630,1.0,6.0,0.0016629711751662971,4.0,0.0015772870662460567,2018-06-28 04:20:30,3.0,2.0,1.0,0.0,0.0,0.0,346384.5,0.1946825784455834,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530159645,1.0,3.0,0.0008314855875831486,2.0,0.0007886435331230284,2018-06-28 04:20:45,3.0,2.0,1.0,0.0,0.0,0.0,589970.0,0.33158781875499865,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530159900,1.0,6.0,0.0016629711751662971,4.0,0.0015772870662460567,2018-06-28 04:25:00,3.0,2.0,1.0,0.0,0.0,0.0,346384.5,0.1946825784455834,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530160200,1.0,36.0,0.009977827050997782,23.0,0.009069400630914827,2018-06-28 04:30:00,3.0,2.0,1.0,0.0,0.0,0.0,360663.0625,0.202707727850353,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530160815,1.0,6.0,0.0016629711751662971,4.0,0.0015772870662460567,2018-06-28 04:40:15,3.0,2.0,1.0,0.0,0.0,0.0,148403.0,0.08340869377544292,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530160830,1.0,9.0,0.0024944567627494456,7.0,0.0027602523659305996,2018-06-28 04:40:30,3.0,2.0,1.0,0.0,0.0,0.0,235944.0,0.13261039766145635,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530160845,1.0,3.0,0.0008314855875831486,3.0,0.0011829652996845426,2018-06-28 04:40:45,3.0,2.0,1.0,0.0,0.0,0.0,411026.0,0.23101380543348318,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530161100,1.0,12.0,0.0033259423503325942,7.0,0.0027602523659305996,2018-06-28 04:45:00,3.0,2.0,1.0,0.0,0.0,0.0,410916.0,0.23095198083212543,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530161175,1.0,1.0,0.0002771618625277162,6.375,0.002513801261829653,2018-06-28 04:46:15,3.0,2.0,1.0,0.0,0.0,0.0,709987.0,0.399042393129151,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530161190,1.0,1.0,0.0002771618625277162,5.75,0.002267350157728707,2018-06-28 04:46:30,3.0,2.0,1.0,0.0,0.0,0.0,709987.0,0.399042393129151,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530161310,1.0,1.0,0.0002771618625277162,5.125,0.0020208990536277603,2018-06-28 04:48:30,3.0,2.0,1.0,0.0,0.0,0.0,536369.0,0.3014618145970132,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530161325,1.0,1.0,0.0002771618625277162,4.5,0.001774447949526814,2018-06-28 04:48:45,3.0,2.0,1.0,0.0,0.0,0.0,536369.0,0.3014618145970132,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530161700,1.0,1.0,0.0002771618625277162,3.875,0.0015279968454258675,2018-06-28 04:55:00,3.0,2.0,1.0,0.0,0.0,0.0,511308.0,0.2873764842822192,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530161775,1.0,1.0,0.0002771618625277162,3.25,0.0012815457413249212,2018-06-28 04:56:15,3.0,2.0,1.0,0.0,0.0,0.0,511308.0,0.2873764842822192,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530161790,1.0,1.0,0.0002771618625277162,2.625,0.0010350946372239748,2018-06-28 04:56:30,3.0,2.0,1.0,0.0,0.0,0.0,511308.0,0.2873764842822192,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530162015,1.0,3.0,0.0008314855875831486,2.0,0.0007886435331230284,2018-06-28 05:00:15,3.0,2.0,1.0,0.0,0.0,0.0,435413.0,0.24472031955450316,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530162030,1.0,9.0,0.0024944567627494456,7.0,0.0027602523659305996,2018-06-28 05:00:30,3.0,2.0,1.0,0.0,0.0,0.0,324120.0,0.18216899810985332,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530162045,1.0,6.0,0.0016629711751662971,5.0,0.001971608832807571,2018-06-28 05:00:45,3.0,2.0,1.0,0.0,0.0,0.0,268473.5,0.15089333738752841,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530162150,1.0,1.0,0.0002771618625277162,5.666666666666667,0.002234490010515247,2018-06-28 05:02:30,3.0,2.0,1.0,0.0,0.0,0.0,237617.0,0.13355069364392513,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530162165,1.0,1.0,0.0002771618625277162,6.333333333333333,0.0024973711882229233,2018-06-28 05:02:45,3.0,2.0,1.0,0.0,0.0,0.0,237617.0,0.13355069364392513,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530162300,1.0,10.0,0.002771618625277162,7.0,0.0027602523659305996,2018-06-28 05:05:00,3.0,2.0,1.0,0.0,0.0,0.0,302494.25,0.17001442199337127,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530162900,1.0,22.0,0.006097560975609756,15.0,0.005914826498422713,2018-06-28 05:15:00,3.0,2.0,1.0,0.0,0.0,0.0,201206.75,0.11308661008404211,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530163215,1.0,6.0,0.0016629711751662971,4.0,0.0015772870662460567,2018-06-28 05:20:15,3.0,2.0,1.0,0.0,0.0,0.0,107018.5,0.06014887364006954,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530163230,1.0,12.0,0.0033259423503325942,8.0,0.0031545741324921135,2018-06-28 05:20:30,3.0,2.0,1.0,0.0,0.0,0.0,99919.25,0.05615879817471295,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530163245,-1.0,6.0,0.0016629711751662971,4.0,0.0015772870662460567,2018-06-28 05:20:45,3.0,2.0,1.0,0.0,0.0,0.0,92820.0,0.052168722709356366,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530163500,1.0,12.0,0.0033259423503325942,8.0,0.0031545741324921135,2018-06-28 05:25:00,3.0,2.0,1.0,0.0,0.0,0.0,99919.25,0.05615879817471295,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530163800,1.0,37.0,0.0102549889135255,25.0,0.009858044164037854,2018-06-28 05:30:00,3.0,2.0,1.0,0.0,0.0,0.0,193544.6875,0.10878021045094302,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530164415,1.0,12.0,0.0033259423503325942,8.0,0.0031545741324921135,2018-06-28 05:40:15,3.0,2.0,1.0,0.0,0.0,0.0,202469.25,0.11379618789508028,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530164430,1.0,15.0,0.0041574279379157425,10.0,0.003943217665615142,2018-06-28 05:40:30,3.0,2.0,1.0,0.0,0.0,0.0,181285.40625,0.1018899815762688,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530164445,1.0,3.0,0.0008314855875831486,2.0,0.0007886435331230284,2018-06-28 05:40:45,3.0,2.0,1.0,0.0,0.0,0.0,96550.0,0.054265138737215654,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530164700,1.0,15.0,0.0041574279379157425,10.0,0.003943217665615142,2018-06-28 05:45:00,3.0,2.0,1.0,0.0,0.0,0.0,181285.40625,0.1018899815762688,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530165615,1.0,9.0,0.0024944567627494456,6.0,0.002365930599369085,2018-06-28 06:00:15,3.0,2.0,1.0,0.0,0.0,0.0,217842.328125,0.12243650086526339,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530165630,1.0,21.0,0.00582039911308204,14.0,0.005520504731861199,2018-06-28 06:00:30,3.0,2.0,1.0,0.0,0.0,0.0,159178.0,0.0894646944993528,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530165645,1.0,12.0,0.0033259423503325942,8.0,0.0031545741324921135,2018-06-28 06:00:45,3.0,2.0,1.0,0.0,0.0,0.0,115179.75,0.06473583752944397,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530165900,1.0,21.0,0.00582039911308204,14.0,0.005520504731861199,2018-06-28 06:05:00,3.0,2.0,1.0,0.0,0.0,0.0,159178.0,0.0894646944993528,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530166455,1.0,1.0,0.0002771618625277162,14.666666666666666,0.0057833859095688745,2018-06-28 06:14:15,3.0,2.0,1.0,0.0,0.0,0.0,464861.0,0.26127132737981157,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530166470,1.0,1.0,0.0002771618625277162,15.333333333333334,0.006046267087276552,2018-06-28 06:14:30,3.0,2.0,1.0,0.0,0.0,0.0,464861.0,0.26127132737981157,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530166500,1.0,31.0,0.008592017738359202,16.0,0.006309148264984227,2018-06-28 06:15:00,3.0,2.0,1.0,0.0,0.0,0.0,317321.875,0.17834816749071367,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530166815,1.0,3.0,0.0008314855875831486,2.0,0.0007886435331230284,2018-06-28 06:20:15,3.0,2.0,1.0,0.0,0.0,0.0,216070.0,0.12144037832159696,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530166830,1.0,3.0,0.0008314855875831486,2.0,0.0007886435331230284,2018-06-28 06:20:30,3.0,2.0,1.0,0.0,0.0,0.0,216070.0,0.12144037832159696,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530166875,1.0,1.0,0.0002771618625277162,2.0,0.0007886435331230284,2018-06-28 06:21:15,3.0,2.0,1.0,0.0,0.0,0.0,284918.0,0.16013583426960135,0.2805429995059967,0.7194570302963257,0.0008059641113504767
1530166890,1.0,1.0,0.0002771618625277162,2.0,0.0007886435331230284,2018-06-28 06:21:30,3.0,2.0,1.0,0.0,0.0,0.0,284918.0,0.16013583426960135,0.2805429995059967,0.7194570302963257,0.0008059641113504767
