timestamp,value
1530138165,0.0
1530138195,1.0
1530138210,1.0
1530140670,0.0
1530140685,0.0
1530140700,0.0
1530140715,0.0
1530140730,0.0
1530140745,0.0
1530141300,0.0
1530142200,0.0
1530143100,0.0
1530143415,0.0
1530143430,0.0
1530143445,0.0
1530143475,0.0
1530143490,0.0
1530143700,0.0
1530145800,0.0
1530146100,0.0
1530146250,1.0
1530146265,1.0
1530146295,0.0
1530146310,0.0
1530146325,0.0
1530146700,0.0
1530149400,1.0
1530150015,2.0
1530150030,1.0
1530150045,2.0
1530150075,2.0
1530150090,2.0
1530150300,1.0
1530150735,2.0
1530150750,2.0
1530150900,2.0
1530151215,2.0
1530151230,2.0
1530151245,2.0
1530151500,2.0
1530152100,1.0
1530152415,1.0
1530152430,1.0
1530152445,2.0
1530152700,1.0
1530153000,1.0
1530153150,2.0
1530153165,2.0
1530153300,2.0
1530153615,1.0
1530153630,1.0
1530153900,1.0
1530154815,1.0
1530154830,1.0
1530154845,2.0
1530155100,1.0
1530155700,1.0
1530156015,1.0
1530156030,1.0
1530156300,1.0
1530156600,1.0
1530157215,2.0
1530157230,2.0
1530157245,2.0
1530157500,2.0
1530158070,2.0
1530158085,2.0
1530158100,2.0
1530158415,1.0
1530158430,1.0
1530158700,1.0
1530159300,1.0
1530159615,1.0
1530159630,1.0
1530159645,2.0
1530159900,1.0
1530160200,1.0
1530160815,2.0
1530160830,1.0
1530160845,1.0
1530161100,1.0
1530161175,2.0
1530161190,2.0
1530161310,2.0
1530161325,2.0
1530161700,2.0
1530161775,2.0
1530161790,2.0
1530162015,1.0
1530162030,1.0
1530162045,1.0
1530162150,2.0
1530162165,2.0
1530162300,1.0
1530162900,1.0
1530163215,2.0
1530163230,2.0
1530163245,2.0
1530163500,2.0
1530163800,1.0
1530164415,1.0
1530164430,1.0
1530164445,2.0
1530164700,1.0
1530165615,1.0
1530165630,1.0
1530165645,2.0
1530165900,1.0
1530166455,2.0
1530166470,2.0
1530166500,1.0
1530166815,1.0
1530166830,1.0
1530166845,2.0
1530166875,2.0
1530166890,2.0
1530166935,2.0
1530166950,2.0
1530167070,2.0
1530167085,2.0
1530167100,1.0
1530167115,2.0
1530167130,2.0
1530167190,2.0
1530167205,2.0
1530167310,2.0
1530167325,2.0
1530167400,1.0
1530168015,1.0
1530168030,1.0
1530168300,1.0
1530169215,2.0
1530169230,2.0
1530169335,2.0
1530169350,2.0
1530169500,2.0
1530169530,2.0
1530169545,2.0
1530170100,1.0
1530170175,2.0
1530170190,2.0
1530170310,2.0
1530170325,2.0
1530170415,1.0
1530170430,1.0
1530170445,2.0
1530170700,1.0
1530170955,2.0
1530170970,2.0
1530171000,1.0
1530171615,1.0
1530171630,1.0
1530171795,2.0
1530171810,2.0
1530171900,1.0
1530171975,2.0
1530171990,2.0
1530172290,2.0
1530172305,2.0
1530172500,2.0
1530172815,2.0
1530172830,2.0
1530173100,2.0
1530173235,2.0
1530173250,2.0
1530173415,2.0
1530173430,2.0
1530173700,1.0
1530173895,2.0
1530173910,2.0
1530174015,1.0
1530174030,1.0
1530174300,1.0
1530174600,1.0
1530174795,2.0
1530174810,2.0
1530174900,2.0
1530175215,1.0
1530175230,1.0
1530175290,3.0
1530175305,3.0
1530175500,1.0
1530175635,3.0
1530175650,3.0
1530176100,2.0
1530176370,2.0
1530176385,2.0
1530176415,2.0
1530176430,2.0
1530176445,2.0
1530176700,2.0
1530176790,2.0
1530176805,2.0
1530177015,2.0
1530177030,2.0
1530177135,2.0
1530177150,2.0
1530177195,0.0
1530177210,0.0
1530177225,0.0
1530177300,0.0
1530178200,0.0
1530178275,0.0
1530178290,0.0
1530178305,0.0
1530178335,0.0
1530178350,0.0
1530178500,0.0
1530179100,0.0
1530181800,0.0
1530182700,0.0
1530182970,0.0
1530182985,0.0
1530183015,0.0
1530183030,0.0
1530183045,0.0
1530183300,0.0
1530184500,0.0
1530184875,0.0
1530184890,0.0
1530184905,0.0
1530184935,0.0
1530184950,0.0
1530185100,0.0
1530185400,0.0
1530185700,0.0
1530185715,0.0
1530185730,0.0
1530185745,0.0
1530185775,0.0
1530185790,0.0
1530186255,0.0
1530186270,0.0
1530186285,0.0
1530186300,0.0
1530186315,1.0
1530186330,1.0
1530186795,1.0
1530186810,0.0
1530186825,0.0
1530186855,0.0
1530186870,0.0
1530186900,0.0
1530187095,1.0
1530187110,0.0
1530187125,0.0
1530187155,0.0
1530187170,0.0
1530187500,0.0
1530187650,0.0
1530187665,0.0
1530187695,0.0
1530187710,0.0
1530187725,0.0
1530188100,0.0
1530188550,0.0
1530188565,0.0
1530188595,0.0
1530188610,0.0
1530188625,0.0
1530188700,0.0
1530189000,0.0
1530189300,0.0
1530189555,0.0
1530189570,0.0
1530189585,0.0
1530189615,0.0
1530189630,0.0
1530189900,0.0
1530190500,0.0
1530190530,1.0
1530190545,1.0
1530190575,0.0
1530190590,0.0
1530190605,0.0
1530191100,0.0
1530191130,0.0
1530191145,0.0
1530191175,0.0
1530191190,0.0
1530191205,0.0
